Bpressure,deviceId,Ay,Ax,Gy,Gx,activity,My,Mx,Az,counter,Gz,Lilluminance,timestamp,Mz
915.5050048828125,d99f0327fa491f9f,0.5319504737854004,-0.15808150172233582,-0.3408527672290802,-0.11140327155590057,1,-45.337501525878906,0.5625,0.7751269936561584,0,0.26045000553131104,19857,2023-06-11 09:54:24,-5.456250190734863
915.512451171875,d99f0327fa491f9f,0.4953504800796509,-0.0773174986243248,-0.48073679208755493,-0.5210527181625366,1,,,0.9542229771614075,1,-0.36276692152023315,,2023-06-11 09:54:24,
915.5387573242188,d99f0327fa491f9f,0.5858744978904724,-0.004361500032246113,-0.4960843324661255,-0.09964445978403091,1,-45.900001525878906,-0.9000000357627869,0.820999026298523,0,-0.4286620616912842,,2023-06-11 09:54:25,-9.018750190734863
915.5675048828125,d99f0327fa491f9f,0.5351225137710571,0.05078250169754028,-0.2919086217880249,-0.14843589067459106,1,-45.712501525878906,-0.20625001192092896,0.9666669964790344,1,-0.5415924787521362,,2023-06-11 09:54:25,-12.018750190734863
915.552490234375,d99f0327fa491f9f,0.4189785122871399,0.05346650257706642,-0.09040539711713791,-0.027564482763409615,1,-45.39375305175781,0.7875000238418579,0.8344190120697021,2,-0.43026554584503174,,2023-06-11 09:54:25,-12.825000762939453
915.5787353515625,d99f0327fa491f9f,0.5173105001449585,-0.0726815015077591,-0.17111359536647797,-0.13751699030399323,1,-45.1875,1.5937501192092896,0.9530029892921448,3,-0.1301104724407196,,2023-06-11 09:54:25,-13.575000762939453
915.4349975585938,d99f0327fa491f9f,0.48095452785491943,-0.0546254999935627,-1.2604832649230957,-0.2011214643716812,1,-44.90625,1.5937501192092896,0.8251469731330872,4,-0.2047865390777588,,2023-06-11 09:54:25,-14.381250381469727
915.5774536132812,d99f0327fa491f9f,0.4197104871273041,0.2374424934387207,-0.6682668924331665,-0.2777827978134155,1,-44.56875228881836,1.4625000953674316,0.813679039478302,0,-0.24067382514476776,,2023-06-11 09:54:26,-15.206250190734863
915.4400024414062,d99f0327fa491f9f,0.3777424991130829,0.3247945010662079,0.05405998229980469,0.33894386887550354,1,-44.118751525878906,1.7625000476837158,0.8080670237541199,1,-0.3918585181236267,,2023-06-11 09:54:26,-16.89375114440918
,d99f0327fa491f9f,0.44606247544288635,0.21157850325107574,1.1854255199432373,-0.0850604772567749,1,,,0.7653669714927673,2,0.3761292099952698,41658,2023-06-11 09:54:26,
915.4199829101562,d99f0327fa491f9f,0.08689449727535248,0.13374249637126923,,,1,,,1.0061949491500854,0,,41658,2023-06-11 09:55:49,
915.4637451171875,d99f0327fa491f9f,0.1420385092496872,0.2899025082588196,0.08758022636175156,-0.02367033064365387,1,-10.518750190734863,-31.256250381469727,0.8527190089225769,0,-0.6963658928871155,,2023-06-11 09:55:50,-22.89375114440918
915.5787353515625,d99f0327fa491f9f,0.4021424949169159,0.3345544934272766,-0.3632250428199768,-0.819375216960907,1,-11.737500190734863,-31.031251907348633,0.7602429986000061,1,-0.944598913192749,,2023-06-11 09:55:50,-23.587501525878906
915.583740234375,d99f0327fa491f9f,-0.10147349536418915,0.4546024799346924,-0.39025503396987915,-0.8187643885612488,1,-12.581250190734863,-31.200000762939453,1.1838269233703613,2,-1.3221025466918945,,2023-06-11 09:55:50,-23.681251525878906
915.6749877929688,d99f0327fa491f9f,0.23427049815654755,0.057126499712467194,-0.09002361446619034,-0.03764346241950989,1,-13.781250953674316,-31.200000762939453,0.8166069388389587,3,-0.23716144263744354,,2023-06-11 09:55:50,-23.55000114440918
915.5712280273438,d99f0327fa491f9f,0.29478248953819275,-0.0714614987373352,0.9094752073287964,1.4413704872131348,1,-14.718750953674316,-31.106250762939453,1.297531008720398,4,1.2509387731552124,,2023-06-11 09:55:50,-23.475000381469727
,d99f0327fa491f9f,-0.03534949943423271,0.2310985028743744,0.4130854606628418,0.8050966858863831,1,,,1.1677230596542358,0,0.41560521721839905,5670,2023-06-11 09:55:51,
915.6549682617188,d99f0327fa491f9f,0.29356250166893005,0.29893049597740173,-0.254265159368515,-0.47859883308410645,1,-16.462501525878906,-30.243751525878906,0.771710991859436,1,-0.5932853817939758,4037,2023-06-11 09:55:51,-23.90625
915.6412353515625,d99f0327fa491f9f,0.30869048833847046,0.1664385050535202,-0.6800256967544556,-1.0696699619293213,1,-17.662500381469727,-30.20625114440918,0.936898946762085,2,-0.5435777306556702,9048,2023-06-11 09:55:51,-24.468751907348633
915.666259765625,d99f0327fa491f9f,0.18693450093269348,0.11885850131511688,0.45973891019821167,-0.07956285774707794,1,-18.693750381469727,-29.625001907348633,0.7570709586143494,3,-0.10705098509788513,,2023-06-11 09:55:51,-24.975000381469727
915.6199951171875,d99f0327fa491f9f,0.43679049611091614,0.017842499539256096,0.6560499668121338,0.40636613965034485,1,-19.068750381469727,-28.743751525878906,1.2621510028839111,4,0.9077190160751343,,2023-06-11 09:55:51,-25.912500381469727
915.5787353515625,d99f0327fa491f9f,0.1374025046825409,-0.27593350410461426,1.468018651008606,-0.27839362621307373,1,-19.087501525878906,-26.962501525878906,1.2592229843139648,0,0.49257194995880127,,2023-06-11 09:55:52,-27.30000114440918
915.7224731445312,d99f0327fa491f9f,0.18669049441814423,-0.31082549691200256,-1.2045907974243164,0.933756411075592,1,-19.3125,-26.08125114440918,0.47085899114608765,1,0.012140588834881783,,2023-06-11 09:55:52,-28.312501907348633
915.79248046875,d99f0327fa491f9f,0.5546424984931946,0.00979050062596798,0.19386765360832214,0.5154787302017212,1,-19.181251525878906,-25.125001907348633,1.0784189701080322,2,-0.22845686972141266,,2023-06-11 09:55:52,-29.512500762939453
915.563720703125,d99f0327fa491f9f,0.17424650490283966,-0.027053499594330788,0.20646637678146362,-0.24670593440532684,1,-19.162500381469727,-24.131250381469727,0.9603230357170105,3,0.44095537066459656,10438,2023-06-11 09:55:52,-30.543750762939453
915.2575073242188,d99f0327fa491f9f,0.5404905080795288,-0.3000895082950592,-0.46813806891441345,-0.4252260625362396,1,,,0.7997710108757019,4,0.11338852345943451,389,2023-06-11 09:55:52,
915.3087158203125,d99f0327fa491f9f,0.6683464646339417,-0.28813350200653076,-0.43415969610214233,-0.3730749487876892,1,-0.375,12.693750381469727,0.743162989616394,0,-0.03695625811815262,480,2023-06-11 11:09:38,-26.306251525878906
915.26123046875,d99f0327fa491f9f,0.5597664713859558,-0.06560549885034561,0.013973130844533443,-0.11743538826704025,1,,,0.8719949722290039,1,0.053525492548942566,,2023-06-11 11:09:38,
915.2412109375,d99f0327fa491f9f,0.5190184712409973,-0.15222549438476562,0.14813046157360077,0.058870404958724976,1,-0.8812500238418579,12.506250381469727,0.9344590306282043,0,0.1432436853647232,,2023-06-11 11:09:39,-31.51875114440918
915.3125,d99f0327fa491f9f,0.5400025248527527,-0.1395374983549118,0.1424037665128708,0.08811471611261368,1,-1.2937500476837158,12.768750190734863,0.8619909882545471,1,0.20409934222698212,,2023-06-11 11:09:39,-32.32500076293945
915.2974853515625,d99f0327fa491f9f,0.4980344772338867,-0.1563735008239746,0.06704048812389374,-0.22876229882240295,1,,,0.8602830171585083,2,0.11323580890893936,,2023-06-11 11:09:39,
915.28125,d99f0327fa491f9f,0.5607424974441528,-0.20566150546073914,0.09048175066709518,0.06940752267837524,1,-1.631250023841858,13.312500953674316,0.9361670017242432,3,0.17890189588069916,,2023-06-11 11:09:39,-33.22500228881836
915.260009765625,d99f0327fa491f9f,0.5607424974441528,-0.18345749378204346,0.06070294603705406,-0.026190076023340225,1,-1.7437500953674316,13.518750190734863,0.829783022403717,4,0.12881241738796234,,2023-06-11 11:09:39,-33.48750305175781
915.4224853515625,d99f0327fa491f9f,0.5363425016403198,-0.1273375004529953,-0.03779617324471474,-0.16767756640911102,1,,,0.7448710203170776,0,0.03405473381280899,,2023-06-11 11:09:40,
915.2274780273438,d99f0327fa491f9f,0.5207265019416809,-0.10391350090503693,-0.023441264405846596,0.13354648649692535,1,-2.15625,14.21250057220459,0.7268149852752686,1,0.037108972668647766,,2023-06-11 11:09:40,-36.30000305175781
915.302490234375,d99f0327fa491f9f,0.5214585065841675,-0.04535349830985069,-0.10750912129878998,-0.059710320085287094,1,-2.1750001907348633,14.531250953674316,0.8022109866142273,2,-0.021532366052269936,,2023-06-11 11:09:40,-36.13125228881836
915.28125,d99f0327fa491f9f,0.5163345336914062,-0.03339749947190285,-0.09200886636972427,-0.03451287001371384,1,,,0.8744350075721741,3,-0.049020491540431976,,2023-06-11 11:09:40,
,d99f0327fa491f9f,0.526338517665863,-0.0895174965262413,-0.019928891211748123,0.04421006888151169,1,-2.137500047683716,14.531250953674316,0.8673589825630188,4,-0.07230904698371887,,2023-06-11 11:09:40,-35.88750076293945
,d99f0327fa491f9f,0.7073864936828613,-0.08707749843597412,-0.024433890357613564,-0.045202698558568954,4,-34.25625228881836,-32.493751525878906,0.6789909601211548,0,0.22036315500736237,,2023-06-10 10:33:32,-10.27500057220459
915.5924682617188,d99f0327fa491f9f,0.6729825139045715,0.0017385000828653574,0.09636115282773972,-0.19088977575302124,4,,,0.7194949984550476,1,0.2761029601097107,,2023-06-10 10:33:32,
915.510009765625,d99f0327fa491f9f,0.5644025206565857,0.0815264955163002,0.06169557198882103,-0.03649812191724777,4,-32.56875228881836,-35.10000228881836,0.8895629644393921,0,0.2815242409706116,,2023-06-10 10:33:33,-12.862500190734863
915.53125,d99f0327fa491f9f,0.5639144778251648,0.025650501251220703,0.08322793990373611,-0.4727194309234619,4,-31.275001525878906,-36.09375,0.7678070068359375,1,0.48424917459487915,,2023-06-10 10:33:33,-13.875000953674316
915.5574951171875,d99f0327fa491f9f,0.5800184607505798,0.07542650401592255,0.05772506445646286,-0.4394282400608063,4,-29.625001907348633,-36.73125076293945,0.7216910123825073,2,0.043446511030197144,,2023-06-10 10:33:33,-14.906250953674316
915.5862426757812,d99f0327fa491f9f,0.4824184775352478,0.19523049890995026,-0.026571854948997498,0.23349636793136597,4,-28.575000762939453,-36.97500228881836,0.9405589699745178,3,-0.21738526225090027,,2023-06-10 10:33:33,-15.80625057220459
915.594970703125,d99f0327fa491f9f,0.4794905185699463,0.064690500497818,-0.689875602722168,0.1423274129629135,4,-27.937501907348633,-37.20000076293945,1.0735390186309814,4,0.006261184345930815,,2023-06-10 10:33:33,-16.087501525878906
915.4649658203125,d99f0327fa491f9f,0.43435049057006836,-0.009973499923944473,-0.2238755226135254,0.6781931519508362,4,-27.037500381469727,-38.10000228881836,0.8756549954414368,0,-0.18585027754306793,,2023-06-10 10:33:34,-16.78125
915.324951171875,d99f0327fa491f9f,0.4333745241165161,0.18766650557518005,1.6927341222763062,0.9244409799575806,4,,,0.7658550143241882,1,-0.27839362621307373,,2023-06-10 10:33:34,
