deviceId,Ay,Ax,Gy,Gx,activity,My,Mx,Az,counter,Gz,Lilluminance,timestamp,Mz
c32bdcc96f9e1fb1,0.8233239650726318,0.2915368676185608,0.3016749918460846,-0.12209999561309814,3,-76.0875015258789,28.687501907348633,0.528315007686615,0,-0.09391249716281891,,2023-06-17 09:23:35,0.4125000238418579
c32bdcc96f9e1fb1,0.7788592576980591,0.22342492640018463,0.21546250581741333,-0.30195000767707825,3,-84.78750610351562,36.900001525878906,0.5391290783882141,1,0.052937500178813934,,2023-06-17 09:23:35,11.943750381469727
c32bdcc96f9e1fb1,0.7480689287185669,0.20996467769145966,0.5922124981880188,-0.454025000333786,3,,,0.5578816533088684,0,-0.4174500107765198,,2023-06-17 09:23:36,
c32bdcc96f9e1fb1,0.7688711881637573,0.12614399194717407,-0.5059999823570251,-0.017737500369548798,3,-84.2437515258789,38.04375076293945,0.6361041069030762,1,0.09872499853372574,,2023-06-17 09:23:36,11.643750190734863
c32bdcc96f9e1fb1,0.7864000797271729,0.17457032203674316,-0.11550000309944153,0.01952499896287918,3,-83.70000457763672,39.056251525878906,0.6975929737091064,2,0.04977500066161156,,2023-06-17 09:23:36,11.287500381469727
c32bdcc96f9e1fb1,0.7513269186019897,0.18182049691677094,-0.07933750003576279,0.05142499879002571,3,-83.15625,39.30000305175781,0.6513997912406921,3,0.0008249999955296516,,2023-06-17 09:23:36,11.456250190734863
c32bdcc96f9e1fb1,0.7163456082344055,0.18650099635124207,-0.016499999910593033,-0.08483749628067017,3,-82.5,39.41250228881836,0.5569639205932617,4,0.12209999561309814,,2023-06-17 09:23:36,11.512500762939453
c32bdcc96f9e1fb1,0.755196750164032,0.22821250557899475,0.18150000274181366,-0.04331250116229057,3,,,0.5691087245941162,5,-0.06311249732971191,,2023-06-17 09:23:36,
c32bdcc96f9e1fb1,0.7036041617393494,0.22342492640018463,0.28049999475479126,-0.2316875010728836,3,-81.78750610351562,39.65625,0.570118248462677,0,-0.1354375034570694,,2023-06-17 09:23:37,11.700000762939453
c32bdcc96f9e1fb1,0.7403140068054199,0.14061377942562103,-0.5028374791145325,0.24832500517368317,3,-81.11250305175781,40.14375305175781,0.71614670753479,1,-0.7504749894142151,,2023-06-17 09:23:37,11.58750057220459
c32bdcc96f9e1fb1,0.6914746761322021,-0.06148889288306236,0.2708750069141388,-0.17201249301433563,3,-80.5875015258789,40.44375228881836,0.6958492398262024,2,-0.28228750824928284,,2023-06-17 09:23:37,11.512500762939453
c32bdcc96f9e1fb1,0.7239016890525818,0.032426975667476654,0.6103624701499939,0.08758749812841415,3,-80.5875015258789,40.20000076293945,0.6455874443054199,3,-0.4769875109195709,,2023-06-17 09:23:37,11.887500762939453
c32bdcc96f9e1fb1,0.770293653011322,-0.14530956745147705,0.2134000062942505,0.09611249715089798,3,,,0.5762365460395813,4,0.028462499380111694,,2023-06-17 09:23:37,
c32bdcc96f9e1fb1,0.7646801471710205,-0.08891415596008301,0.6391000151634216,0.6250749826431274,3,-81.1875,40.743751525878906,0.6890273690223694,5,-0.4100250005722046,,2023-06-17 09:23:37,12.412500381469727
c32bdcc96f9e1fb1,0.8360653519630432,-0.2542152404785156,0.22398750483989716,0.2525874972343445,3,-82.14375305175781,42,0.5979564785957336,6,-0.1363999992609024,,2023-06-17 09:23:37,13.012500762939453
c32bdcc96f9e1fb1,0.7233815789222717,-0.19833990931510925,-0.2623499929904938,-0.1625249981880188,3,-82.61250305175781,43.91250228881836,0.5503408908843994,0,0.003987499978393316,,2023-06-17 09:23:38,12.843750953674316
c32bdcc96f9e1fb1,0.7608103156089783,-0.18171343207359314,-0.34952500462532043,-0.45086249709129333,3,-82.85625457763672,45.60000228881836,0.6049925684928894,1,0.05403750017285347,,2023-06-17 09:23:38,12.543750762939453
c32bdcc96f9e1fb1,0.7517399191856384,-0.13919125497341156,-0.43683749437332153,-0.1060125008225441,3,,,0.6226438283920288,2,0.02213750034570694,,2023-06-17 09:23:38,
c32bdcc96f9e1fb1,0.7363370656967163,-0.02906191349029541,0.18039999902248383,0.11426249891519547,3,-83.4000015258789,46.556251525878906,0.6287621259689331,3,-0.11302500218153,,2023-06-17 09:23:38,12.600000381469727
c32bdcc96f9e1fb1,0.7452086806297302,-0.14061377942562103,0.013337500393390656,0.02488750033080578,3,-83.51250457763672,47.8125,0.7285821437835693,4,0.015675000846385956,,2023-06-17 09:23:38,12.24375057220459
c32bdcc96f9e1fb1,0.7867060303688049,-0.09085671603679657,-0.05692499876022339,0.18232500553131104,3,-83.70000457763672,49.312503814697266,0.6878037452697754,5,-0.08758749812841415,,2023-06-17 09:23:38,11.943750381469727
c32bdcc96f9e1fb1,0.4743669033050537,0.23902659118175507,0.4101625084877014,0.12498749792575836,1,-21.356250762939453,20.287500381469727,0.9073435664176941,0,-0.29397499561309814,1696,2023-06-15 07:13:25,28.61250114440918
c32bdcc96f9e1fb1,0.501899242401123,0.07270067185163498,-0.31130000948905945,0.10051249712705612,1,,,0.6023463606834412,1,-0.4376625120639801,1695,2023-06-15 07:13:25,
