deviceId,Ay,Ax,Gy,Gx,activity,My,Mx,Az,counter,Gz,Lilluminance,timestamp,Mz
bebf6a9bfd30c163,0.34033203125,-0.04931640625,-0.34301915764808655,-0.07145291566848755,1,15.949999809265137,6.110000133514404,1.378173828125,0,-0.28135231137275696,14434,2023-06-16 13:00:54,-43.560001373291016
bebf6a9bfd30c163,0.3348388671875,-0.0838623046875,-0.6453974843025208,-0.3781072795391083,1,16.599998474121094,4.200000762939453,0.609375,1,-0.1927768588066101,16856,2023-06-16 13:00:54,-44.20000076293945
bebf6a9bfd30c163,0.389404296875,-0.02587890625,-0.5690393447875977,-0.3054143190383911,1,18.20000457763672,2.299999237060547,1.0345458984375,2,0.18657046556472778,18744,2023-06-16 13:00:54,-44.29999923706055
bebf6a9bfd30c163,0.243408203125,0.0137939453125,-1.055898904800415,-2.0842537879943848,1,22.96599578857422,-0.09999847412109375,1.2880859375,3,0.4834509491920471,20114,2023-06-16 13:00:54,-43.02000045776367
bebf6a9bfd30c163,0.1164550706744194,-0.2127685695886612,0.02899777516722679,-0.14658933877944946,1,29.590003967285156,3.345001220703125,1.2686767578125,4,1.1156965494155884,22035,2023-06-16 13:00:54,-39.63199996948242
bebf6a9bfd30c163,0.07666015625,0.1314697265625,0.49447712302207947,1.0928562879562378,1,27.735000610351562,3.6300010681152344,1.4208984375,5,0.12914912402629852,37205,2023-06-16 13:00:54,-43.75
bebf6a9bfd30c163,-0.002197265625,-0.0892333984375,0.9941648840904236,0.24558615684509277,1,28.157997131347656,9.591999053955078,0.56591796875,6,0.8652417659759521,36386,2023-06-16 13:00:54,-42.53900146484375
bebf6a9bfd30c163,0.12548828125,-0.0118408203125,-0.6765515804290771,0.3598179519176483,1,26.212997436523438,10.644001007080078,0.4642333984375,7,0.1712988317012787,32961,2023-06-16 13:00:54,-45.042999267578125
bebf6a9bfd30c163,0.06591796875,-0.1820068359375,-0.3619559705257416,-0.4776782989501953,1,26.500999450683594,8.46500015258789,1.3865966796875,8,1.119972586631775,34281,2023-06-16 13:00:54,-45.95800018310547
bebf6a9bfd30c163,0.0345458984375,-0.2095947116613388,0.03144123777747154,0.2199297994375229,1,25.830001831054688,15.704998016357422,1.5838623046875,0,1.5054285526275635,32995,2023-06-16 13:00:55,-44.46200180053711
bebf6a9bfd30c163,0.1119384765625,0.1236572265625,-0.5470481514930725,0.8717230558395386,1,23.141998291015625,14.144001007080078,1.180908203125,1,0.22810930013656616,34014,2023-06-16 13:00:55,-47.387001037597656
bebf6a9bfd30c163,0.2760009765625,0.111083984375,-0.2440589815378189,-0.16552616655826569,1,19.024002075195312,14.47500228881836,0.58447265625,2,0.31363043189048767,34532,2023-06-16 13:00:55,-49.1619987487793
