deviceId,Ay,Ax,Gy,Gx,activity,My,Mx,Az,counter,Gz,Lilluminance,timestamp,Mz
629b502066d8a33a,0.452193021774292,0.15195100009441376,,,1,,,0.6672790050506592,5,,11.4375,2023-06-09 21:10:15,
629b502066d8a33a,0.44609302282333374,0.21594001352787018,,,1,,,0.7776889801025391,6,,11.324999809265137,2023-06-09 21:10:15,
629b502066d8a33a,0.5076420307159424,0.1255989968776703,,,1,,,0.9283589720726013,0,,10.71250057220459,2023-06-09 21:10:16,
629b502066d8a33a,0.34739500284194946,0.2357649952173233,-0.05979648232460022,0.06729991734027863,1,26.681400299072266,-21.057199478149414,1.0868980884552002,1,-0.042666755616664886,11.27500057220459,2023-06-09 21:10:16,-34.80659866333008
629b502066d8a33a,0.3803960084915161,-0.1113860011100769,-0.05979648232460022,0.06729991734027863,1,26.681400299072266,-21.057199478149414,0.8346019387245178,2,-0.042666755616664886,11.77500057220459,2023-06-09 21:10:16,-34.80659866333008
629b502066d8a33a,0.41406798362731934,-0.04562800005078316,-0.056736767292022705,0.05230475589632988,1,27.608598709106445,-20.312999725341797,0.7972090244293213,3,-0.030074436217546463,14.199999809265137,2023-06-09 21:10:16,-34.35519790649414
629b502066d8a33a,0.34983497858047485,-0.010247999802231789,-0.04179376736283302,0.03818364068865776,1,29.035999298095703,-18.83679962158203,0.9508680105209351,4,-0.01592138409614563,14.199999809265137,2023-06-09 21:10:16,-33.80619812011719
629b502066d8a33a,0.36545100808143616,-0.2833450138568878,-0.01530816312879324,0.026122568175196648,1,30.353599548339844,-16.56760025024414,1.0180290937423706,5,-0.005627578590065241,14.762499809265137,2023-06-09 21:10:16,-33.257198333740234
629b502066d8a33a,0.36545100808143616,-0.2833450138568878,-0.01530816312879324,0.026122568175196648,1,30.353599548339844,-16.56760025024414,1.0180290937423706,6,-0.005627578590065241,14.762499809265137,2023-06-09 21:10:16,-33.257198333740234
629b502066d8a33a,0.22502900660037994,-0.28261297941207886,,,1,,,0.8721780180931091,0,,14.762499809265137,2023-06-09 21:10:17,
629b502066d8a33a,0.3850319981575012,-0.007075999863445759,0.015785112977027893,0.016455823555588722,1,30.695199966430664,-14.688799858093262,0.6523340344429016,1,-0.0009368651662953198,14.037500381469727,2023-06-09 21:10:17,-32.976600646972656
629b502066d8a33a,0.3886919915676117,0.0735659971833229,0.0394878014922142,0.010060654021799564,1,30.914798736572266,-13.468799591064453,0.6772830486297607,2,0.0011167858028784394,15.77500057220459,2023-06-09 21:10:17,-32.4276008605957
629b502066d8a33a,0.48763397336006165,-0.008295999839901924,0.04728401079773903,0.007901606149971485,1,31.012399673461914,-12.419599533081055,0.8905390501022339,3,0.003411040874198079,,2023-06-09 21:10:17,-31.890798568725586
629b502066d8a33a,0.2609579861164093,0.225272998213768,,,1,,,1.2334809303283691,4,,17.024999618530273,2023-06-09 21:10:17,
629b502066d8a33a,0.31665101647377014,-0.008051999844610691,0.04014892876148224,0.008815049193799496,1,30.841598510742188,-11.480199813842773,0.9513559937477112,5,0.005957610439509153,15.324999809265137,2023-06-09 21:10:17,-31.5492000579834
629b502066d8a33a,0.3701480031013489,0.019825000315904617,0.025659458711743355,0.009020521305501461,1,30.707399368286133,-11.175199508666992,0.7994049787521362,0,0.007480016443878412,17.36250114440918,2023-06-09 21:10:18,-31.19540023803711
629b502066d8a33a,0.4358449876308441,0,0.012650873512029648,0.007195763289928436,1,30.597599029541016,-11.163000106811523,0.9362279772758484,1,0.008341293781995773,14.037500381469727,2023-06-09 21:10:18,-31.03679847717285
629b502066d8a33a,0.40528401732444763,-0.14505799114704132,0.007357585243880749,0.006118368357419968,1,29.889999389648438,-10.675000190734863,0.9579439759254456,2,0.010340648703277111,13.8125,2023-06-09 21:10:18,-31.219799041748047
629b502066d8a33a,0.2836499810218811,-0.21398800611495972,,,1,,,0.8191690444946289,3,,14.71250057220459,2023-06-09 21:10:18,
629b502066d8a33a,0.3361710011959076,-0.03562399744987488,0.012169665656983852,0.0069870976731181145,1,28.596799850463867,-10.077199935913086,0.8235610127449036,4,0.013441885821521282,14.762499809265137,2023-06-09 21:10:18,-31.86639976501465
629b502066d8a33a,0.4177280068397522,-0.11846199631690979,0.023525960743427277,0.008073009550571442,1,28.023399353027344,-9.637999534606934,0.6567260026931763,0,0.018064463511109352,17.36250114440918,2023-06-09 21:10:19,-32.53739929199219
629b502066d8a33a,0.2577250003814697,-0.009271999821066856,0.005350777413696051,-0.03784828633069992,1,37.12459945678711,-20.20319938659668,0.7740289568901062,5,-0.05419977754354477,1.3000000715255737,2023-06-09 21:10:24,-41.089599609375
629b502066d8a33a,0.2577250003814697,-0.009271999821066856,0.005350777413696051,-0.03784828633069992,1,37.12459945678711,-20.20319938659668,0.7740289568901062,6,-0.05419977754354477,1.3000000715255737,2023-06-09 21:10:24,-41.089599609375
629b502066d8a33a,0.34105098247528076,-0.028060002252459526,,,1,,,0.8837069869041443,0,,1.3000000715255737,2023-06-09 21:10:25,
629b502066d8a33a,0.1617719978094101,-0.25229600071907043,0.007535376586019993,-0.028690431267023087,1,36.88059997558594,-19.763999938964844,1.148690938949585,1,-0.03534749522805214,1.2375000715255737,2023-06-09 21:10:25,-41.260398864746094
629b502066d8a33a,0.49861398339271545,0.0073809996247291565,-0.019003458321094513,0.010437529534101486,1,18.55620002746582,-10.382200241088867,0.6875309944152832,9,0.014405366033315659,6.762500286102295,2023-06-09 21:10:21,-40.39419937133789
629b502066d8a33a,0.49861398339271545,0.0073809996247291565,-0.019003458321094513,0.010437529534101486,1,18.55620002746582,-10.382200241088867,0.6875309944152832,2,0.014405366033315659,6.762500286102295,2023-06-09 21:10:21,-40.39419937133789
629b502066d8a33a,0.5902360081672668,-0.03025600127875805,-0.021872607991099358,0.013035200536251068,1,18.94659996032715,-11.528999328613281,0.9251870512962341,0,0.0036580325104296207,6.25,2023-06-09 21:10:22,-40.625999450683594
