1.0018573,0.016790172,0.009285995,0.041900493,0.03949647,1.0018955,23.20776,21.206253,22.068756,1.0019598,-22.06875,-0.0031099378,-21.206251,0.11213675,0.014330105,7.1812553,7.181358,30.606125,7.18125,22.389181,7.1812644,7.250798,21.206255,0.10499691
1.0020401,0.014208146,0.003445323,0.033759546,0.030817296,1.0020401,23.273314,21.150002,22.143755,1.0021409,-22.143751,-0.003445323,-21.150002,0.10937178,0.014208146,7.1625004,7.1625657,30.62137,7.1625004,22.32989,7.162514,7.232254,21.150007,0.10499691
1.0021926,0.014517162,0.005923902,0.025886212,0.022236021,1.0022022,23.314764,21.112501,22.181255,1.0022882,-22.181252,-0.0039941357,-21.112501,0.11153777,0.013842272,7.1812515,7.1812835,30.622633,7.18125,22.300406,7.1812634,7.2508445,21.112505,0.10937178
1.0021926,0.014255753,0.00576226,0.041645963,0.039552037,1.0022022,23.379837,20.8875,22.237505,1.0022844,-22.237501,-0.003750219,-20.8875,0.11213675,0.013567866,7.218752,7.218858,30.50892,7.2187505,22.09973,7.2187634,7.2879868,20.887505,0.10499691
1.0023146,0.016350023,0.009226338,0.033594657,0.030763661,1.0023528,23.362003,20.681253,22.218754,1.0024098,-22.21875,-0.0029270002,-20.681252,0.10937178,0.013811781,7.2187557,7.2188153,30.354357,7.2187505,21.904898,7.218764,7.2880034,20.681257,0.10499691
1.0021012,0.014055699,0.0039941357,0.037715916,0.03522614,1.0021012,23.362003,20.681252,22.218754,1.0021998,-22.21875,-0.0039941357,-20.681252,0.11483516,0.014055699,7.2187505,7.2188354,30.354357,7.2187505,21.904898,7.2187643,7.287974,20.681257,0.10937178
1.0022537,0.0152749065,0.005822204,0.046131693,0.043917064,1.0022632,23.355795,20.7,22.200005,1.0023605,-22.2,-0.0038416877,-20.7,0.12186981,0.014635001,7.2562513,7.256382,30.35342,7.2562504,21.934977,7.256265,7.3251405,20.700006,0.11374665
1.002284,0.013872761,0.004878334,0.033619773,0.03101022,1.002284,23.33185,20.831251,22.162504,1.0023801,-22.1625,-0.004878334,-20.831251,0.11779701,0.013872761,7.2937503,7.2938147,30.415743,7.2937503,22.071243,7.293763,7.3622932,20.831255,0.11374665
1.0026805,0.014238637,0.003597771,0.029862363,0.026494639,1.0026805,23.355526,20.79375,22.181255,1.0027816,-22.181252,-0.003597771,-20.79375,0.11247759,0.014238637,7.3125005,7.3125477,30.40375,7.3125005,22.042067,7.3125143,7.3809237,20.793755,0.10937178
1.0024061,0.014482552,0.0034758127,0.037877064,0.03517114,1.0024061,23.3317,20.775002,22.143755,1.0025107,-22.143751,-0.0034758127,-20.775002,0.11483516,0.014482552,7.3500004,7.350084,30.363571,7.3500004,22.03686,7.3500147,7.4180403,20.775007,0.10937178
