Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1712535985101,-0.038584266,0.14297116,9.869496,-0.0,-3.8177954E-4,7.635591E-5,7.9500003,-19.6875,-22.575
1712535985304,-0.037686955,0.13878371,9.871889,0.0,-3.8177954E-4,7.635591E-5,7.9687505,-19.706251,-22.518751
1712535985506,-0.033499517,0.13938192,9.872487,-1.5271181E-4,-1.5271181E-4,-7.635591E-5,7.9125004,-19.706251,-22.48125
1712535985710,-0.026620151,0.14327025,9.87458,7.635591E-5,-2.2906772E-4,-0.0,7.89375,-19.800001,-22.518751
1712535985914,-0.030807592,0.14057833,9.867702,0.0,-2.2906772E-4,-1.5271181E-4,7.8187504,-19.7625,-22.462502
1712535986113,-0.036490545,0.14356937,9.870992,-7.635591E-5,7.635591E-5,-0.0,7.8,-19.837502,-22.5
1712535986316,-0.020638095,0.13489537,9.867702,1.5271181E-4,-3.8177954E-4,-0.0,7.7812505,-19.95,-22.5375
1712535986518,-0.031106694,0.14536397,9.8682995,7.635591E-5,-1.5271181E-4,7.635591E-5,7.7625003,-19.931252,-22.575
1712535986721,-0.032901313,0.1363909,9.8682995,-0.0,-2.2906772E-4,0.0,7.8,-19.81875,-22.59375
1712535986925,-0.03260221,0.13579269,9.873085,-7.635591E-5,-1.5271181E-4,7.635591E-5,7.7812505,-19.800001,-22.66875
1712535987123,-0.028115666,0.14386846,9.862617,-7.635591E-5,-2.2906772E-4,0.0,7.8562503,-19.78125,-22.6875
1712535987327,-0.027218357,0.13220344,9.863813,-0.0,-3.0542363E-4,-0.0,7.8750005,-19.800001,-22.63125
1712535987529,-0.026620151,0.14147563,9.871889,-2.2906772E-4,-1.5271181E-4,-1.5271181E-4,7.93125,-19.800001,-22.66875
1712535987729,-0.03379862,0.14117654,9.869496,7.635591E-5,-3.0542363E-4,-7.635591E-5,7.89375,-19.6875,-22.6875
1712535987932,-0.025722843,0.1381855,9.871291,7.635591E-5,-1.5271181E-4,-7.635591E-5,7.8750005,-19.48125,-22.650002
1712535988135,-0.03260221,0.1381855,9.867702,0.0,7.635591E-5,-1.5271181E-4,7.8375,-19.5375,-22.706251
1712535988337,-0.033200413,0.14416756,9.871291,7.635591E-5,-3.0542363E-4,1.5271181E-4,7.8187504,-19.612501,-22.725
1712535988540,-0.034097724,0.14656039,9.867104,-1.5271181E-4,-1.5271181E-4,-1.5271181E-4,7.89375,-19.5375,-22.6875
1712535988741,-0.033200413,0.14147563,9.868001,-0.0,-7.635591E-5,1.5271181E-4,7.8750005,-19.650002,-22.706251
1712535988944,-0.03379862,0.13968103,9.871889,-7.635591E-5,-1.5271181E-4,-0.0,7.9125004,-19.556252,-22.743752
1712535989146,-0.03499503,0.13908282,9.866505,1.5271181E-4,-1.5271181E-4,7.635591E-5,7.89375,-19.556252,-22.706251
1712535989349,-0.036490545,0.148355,9.872188,0.0,-2.2906772E-4,-1.5271181E-4,7.89375,-19.650002,-22.6875
1712535989551,-0.032004002,0.14356937,9.875478,-7.635591E-5,-0.0,-0.0,7.8750005,-19.7625,-22.6875
1712535989753,-0.029312078,0.14566308,9.867702,-0.0,-2.2906772E-4,1.5271181E-4,7.93125,-19.706251,-22.575
1712535989956,-0.034097724,0.1381855,9.866505,-7.635591E-5,-0.0,0.0,7.93125,-19.6875,-22.5375
1712535990158,-0.024526432,0.13130614,9.872188,-0.0,-3.8177954E-4,0.0,7.89375,-19.725,-22.5
1712535990360,-0.030209387,0.14267205,9.872188,-7.635591E-5,-3.8177954E-4,7.635591E-5,7.89375,-19.63125,-22.48125
1712535990563,-0.025722843,0.1363909,9.869496,7.635591E-5,-2.2906772E-4,7.635591E-5,7.8562503,-19.63125,-22.44375
1712535990764,-0.031405795,0.13848461,9.867402,1.5271181E-4,-3.8177954E-4,7.635591E-5,7.9125004,-19.63125,-22.462502
1712535990967,-0.033499517,0.14057833,9.870094,-1.5271181E-4,-1.5271181E-4,-1.5271181E-4,7.9875,-19.59375,-22.48125
1712535991169,-0.02632105,0.14057833,9.8727865,-7.635591E-5,0.0,0.0,8.0625,-19.575,-22.48125
1712535991371,-0.026919255,0.14356937,9.870394,7.635591E-5,0.0,7.635591E-5,8.00625,-19.725,-22.48125
1712535991574,-0.027218357,0.13968103,9.876675,-0.0,-7.635591E-5,-0.0,8.00625,-19.7625,-22.518751
1712535991777,-0.029312078,0.1381855,9.873384,-7.635591E-5,-2.2906772E-4,7.635591E-5,7.9500003,-19.706251,-22.5375
1712535991979,-0.03260221,0.14117654,9.874282,-7.635591E-5,0.0,-7.635591E-5,7.93125,-19.66875,-22.556252
