Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1706746452444,0.0037847247,0.0010933429,-7.6293945E-6,-2.2906772E-4,2.2906772E-4,4.5813544E-4,108.05625,-92.49375,29.456251
1706746452646,-6.408774E-4,0.002327785,-0.0016107559,-4.5813544E-4,4.5813544E-4,4.5813544E-4,108.09376,-92.512505,29.400002
1706746452849,-5.977069E-4,0.0022350848,5.9223175E-4,-3.0542363E-4,3.0542363E-4,4.5813544E-4,108.1125,-92.4,29.362501
1706746453051,7.6353643E-4,0.002628997,0.002363205,-2.2906772E-4,1.5271181E-4,3.0542363E-4,108.09376,-92.512505,29.38125
1706746453253,2.267246E-4,2.3430586E-4,0.0033922195,-3.8177954E-4,3.0542363E-4,3.0542363E-4,108.075005,-92.568756,29.362501
1706746453455,-2.410007E-4,0.0019070208,-0.0014696121,-3.8177954E-4,3.8177954E-4,4.5813544E-4,108.09376,-92.606255,29.325
1706746453658,0.0028232443,0.0013094991,-9.860992E-4,-3.0542363E-4,4.5813544E-4,4.5813544E-4,108.09376,-92.5875,29.41875
1706746453859,0.0017904041,7.4237585E-5,-0.0019540787,-3.8177954E-4,4.5813544E-4,6.1084726E-4,108.09376,-92.568756,29.38125
1706746454062,0.0011751861,7.353574E-4,-9.6321106E-5,-3.0542363E-4,1.5271181E-4,3.8177954E-4,108.18751,-92.475006,29.362501
1706746454264,0.0017193052,-2.3259223E-4,2.3460388E-4,-3.0542363E-4,3.0542363E-4,3.8177954E-4,108.09376,-92.625,29.437502
1706746454467,7.066245E-4,0.0032281876,6.799698E-4,-5.344914E-4,1.5271181E-4,5.344914E-4,108.05625,-92.5875,29.456251
1706746454670,0.002733098,-8.827895E-4,-8.4781647E-4,-3.8177954E-4,3.8177954E-4,5.344914E-4,108.00001,-92.64375,29.475
1706746454872,0.0019927372,-4.7703087E-4,4.9495697E-4,-1.5271181E-4,2.2906772E-4,4.5813544E-4,107.981255,-92.5875,29.493752
1706746455074,0.0024890583,2.5331974E-4,-5.130768E-4,-4.5813544E-4,2.2906772E-4,3.8177954E-4,108.05625,-92.568756,29.587502
1706746455276,6.209072E-4,0.0045024008,0.0017004013,-4.5813544E-4,4.5813544E-4,3.8177954E-4,108.00001,-92.625,29.56875
1706746455478,0.0013866187,0.0031185597,-0.0010786057,-3.8177954E-4,3.0542363E-4,3.8177954E-4,107.943756,-92.700005,29.643751
1706746455680,2.635062E-4,0.004015073,-0.0012559891,-3.0542363E-4,4.5813544E-4,6.1084726E-4,107.86875,-92.625,29.6625
1706746455883,0.0019431673,-0.0020333976,-8.4400177E-4,-2.2906772E-4,1.5271181E-4,4.5813544E-4,107.887505,-92.4375,29.625002
1706746456085,0.0016145313,-6.723404E-4,0.0012540817,-2.2906772E-4,7.635591E-5,3.8177954E-4,107.925,-92.512505,29.587502
1706746456288,0.0017068987,0.0011493117,-3.8719177E-4,-4.5813544E-4,3.0542363E-4,3.8177954E-4,108.01875,-92.3625,29.60625
1706746456490,-0.001878698,1.9949675E-4,-3.4236908E-4,-3.8177954E-4,3.0542363E-4,4.5813544E-4,108.05625,-92.3625,29.587502
1706746456693,0.0021077355,0.003625542,-0.0016756058,-2.2906772E-4,3.8177954E-4,6.1084726E-4,108.00001,-92.475006,29.550001
1706746456896,0.0023716302,0.0028003901,-0.002038002,-4.5813544E-4,7.635591E-5,3.8177954E-4,108.131256,-92.34375,29.550001
1706746457097,0.00159914,0.0033511668,8.34465E-4,-4.5813544E-4,2.2906772E-4,4.5813544E-4,108.15,-92.45625,29.531252
1706746457300,-0.0011891739,0.0034117997,-0.0013475418,-2.2906772E-4,3.0542363E-4,3.8177954E-4,108.15,-92.512505,29.56875
1706746457501,8.286132E-4,0.0015543848,0.002360344,-3.8177954E-4,5.344914E-4,4.5813544E-4,108.075005,-92.45625,29.60625
1706746457704,8.761231E-4,-6.740242E-4,0.0035429,-2.2906772E-4,3.0542363E-4,4.5813544E-4,108.037506,-92.45625,29.625002
1706746457906,0.0022004722,-0.0018930286,-0.0018978119,-3.0542363E-4,3.0542363E-4,4.5813544E-4,108.037506,-92.381256,29.643751
1706746458108,-0.0021529621,6.006509E-4,-8.172989E-4,-3.8177954E-4,4.5813544E-4,3.8177954E-4,108.05625,-92.25,29.60625
1706746458311,0.00428524,0.0027573854,-9.8228455E-5,-3.8177954E-4,3.8177954E-4,5.344914E-4,108.09376,-92.15625,29.56875
1706746458513,-0.0010683371,3.9716065E-4,-0.003036499,-3.8177954E-4,3.8177954E-4,3.0542363E-4,108.09376,-92.137505,29.493752
1706746458715,0.0029205983,0.0017074645,0.0021486282,-3.0542363E-4,3.0542363E-4,2.2906772E-4,108.09376,-92.325005,29.493752
1706746458917,0.002498511,0.0036845654,-0.0016145706,-3.0542363E-4,1.5271181E-4,4.5813544E-4,108.09376,-92.193756,29.437502
1706746459120,0.0038154921,0.001199156,-0.0011558533,-7.635591E-5,3.0542363E-4,3.8177954E-4,108.15,-92.11875,29.400002
1706746459322,-0.0022533746,0.0022435486,0.0014257431,-3.8177954E-4,4.5813544E-4,2.2906772E-4,108.131256,-92.08125,29.362501
1706746459524,0.0020554508,0.002562657,0.002005577,-4.5813544E-4,3.0542363E-4,3.8177954E-4,108.1125,-92.287506,29.362501
1706746459727,0.0017685173,-3.4433603E-4,0.0010290146,-2.2906772E-4,3.0542363E-4,4.5813544E-4,108.09376,-92.25,29.400002
1706746459929,9.769895E-4,7.249415E-5,0.002579689,-2.2906772E-4,3.0542363E-4,2.2906772E-4,108.01875,-92.287506,29.437502
1706746460132,8.2312734E-4,-1.399219E-4,-0.0010976791,-3.8177954E-4,2.2906772E-4,3.8177954E-4,107.981255,-92.30625,29.437502
1706746460334,-3.36094E-4,0.004657313,-0.0013494492,-4.5813544E-4,3.8177954E-4,2.2906772E-4,107.981255,-92.08125,29.400002
1706746460536,0.002571401,3.311038E-4,0.0027418137,-3.0542363E-4,2.2906772E-4,3.8177954E-4,107.981255,-92.15625,29.437502
1706746460739,9.774462E-4,0.0030295998,-0.0016708374,-2.2906772E-4,2.2906772E-4,3.0542363E-4,107.90626,-92.26875,29.41875
1706746460940,3.3775385E-4,2.3755431E-4,0.0012311935,-3.8177954E-4,6.8720314E-4,5.344914E-4,107.943756,-92.4375,29.456251
1706746461143,0.0021032877,-4.5113266E-4,0.0015010834,-3.8177954E-4,7.635591E-5,4.5813544E-4,107.90626,-92.4,29.5125
1706746461345,-2.3734989E-5,1.1737645E-4,0.0015249252,-3.0542363E-4,2.2906772E-4,4.5813544E-4,107.90626,-92.4375,29.456251
1706746461548,7.280301E-4,5.737096E-4,-0.0020284653,-3.8177954E-4,3.0542363E-4,5.344914E-4,107.981255,-92.53125,29.38125
1706746461750,0.002439741,0.0011830777,-3.7384033E-4,-4.5813544E-4,2.2906772E-4,5.344914E-4,107.90626,-92.606255,29.38125
1706746461952,0.001685709,0.0024235696,-0.001168251,-3.0542363E-4,3.0542363E-4,4.5813544E-4,107.9625,-92.662506,29.456251
1706746462155,1.086446E-5,2.8529763E-4,-0.005569458,-3.0542363E-4,3.8177954E-4,3.0542363E-4,108.037506,-92.64375,29.475
1706746462357,0.002768822,-7.5788796E-4,3.0612946E-4,-3.0542363E-4,4.5813544E-4,3.8177954E-4,108.037506,-92.662506,29.550001
1706746462559,1.959661E-4,0.0032190382,9.54628E-4,-4.5813544E-4,3.0542363E-4,4.5813544E-4,108.075005,-92.625,29.456251
1706746462761,0.0021238122,0.0031317174,6.303787E-4,-3.0542363E-4,3.0542363E-4,5.344914E-4,108.1125,-92.55,29.456251
1706746462964,6.433743E-4,0.0011398345,0.001326561,-3.8177954E-4,4.5813544E-4,4.5813544E-4,108.05625,-92.775,29.5125
1706746463166,0.0023942203,-0.0010250509,4.2247772E-4,-3.0542363E-4,5.344914E-4,3.0542363E-4,108.00001,-92.71875,29.587502
1706746463369,4.4087163E-4,0.004709497,-6.3705444E-4,-3.0542363E-4,3.8177954E-4,5.344914E-4,108.09376,-92.5875,29.6625
1706746463571,9.650458E-4,-0.0018343776,-2.7942657E-4,-3.8177954E-4,5.344914E-4,6.1084726E-4,108.00001,-92.606255,29.7
1706746463773,0.0012748329,0.0015871227,-0.0015602112,-2.2906772E-4,3.8177954E-4,3.8177954E-4,107.83125,-92.68125,29.7
1706746463975,0.0018249725,0.0011334717,-0.0011205673,-3.8177954E-4,3.0542363E-4,3.8177954E-4,107.850006,-92.71875,29.718752
1706746464177,-9.723196E-4,-1.19164586E-4,9.95636E-4,-2.2906772E-4,1.5271181E-4,4.5813544E-4,107.775,-92.756256,29.831251
1706746464380,0.0035107501,0.0018909723,-7.0667267E-4,-2.2906772E-4,3.0542363E-4,6.1084726E-4,107.7375,-92.8125,29.831251
1706746464582,0.0020699264,0.001377359,0.0021791458,-3.8177954E-4,6.8720314E-4,2.2906772E-4,107.775,-92.68125,29.85
1706746464784,-5.732494E-4,0.0012202114,-9.059906E-4,-2.2906772E-4,2.2906772E-4,3.8177954E-4,107.775,-92.662506,29.831251
1706746464987,0.0011273496,0.0014245957,1.4591217E-4,-5.344914E-4,5.344914E-4,3.8177954E-4,107.700005,-92.7375,29.8875
1706746465189,0.0021376468,1.2154877E-4,0.0011472702,-4.5813544E-4,2.2906772E-4,5.344914E-4,107.700005,-92.887505,29.831251
1706746465392,0.0032727988,0.0032681972,-0.0015172958,-3.0542363E-4,4.5813544E-4,3.8177954E-4,107.756256,-92.850006,29.868752
1706746465594,-2.9925216E-4,-0.0016185492,0.0014123917,-2.2906772E-4,4.5813544E-4,3.8177954E-4,107.887505,-92.8125,29.737501
1706746465797,0.0018376373,0.002225414,7.0858E-4,-3.0542363E-4,3.8177954E-4,5.344914E-4,107.943756,-92.700005,29.681252
1706746465999,0.0053114817,0.0014044046,5.455017E-4,-1.5271181E-4,3.0542363E-4,3.0542363E-4,107.887505,-92.7375,29.625002
1706746466201,6.258694E-4,0.0031632036,-9.279251E-4,-0.0,-0.0,0.0,107.90626,-92.71875,29.587502
1706746466403,8.0482336E-4,0.0031576604,-8.4877014E-5,7.635591E-5,2.2906772E-4,0.0,107.90626,-92.756256,29.60625
1706746466605,0.00354981,-3.7764013E-4,-5.1116943E-4,-0.0,0.0,-7.635591E-5,107.943756,-92.8125,29.60625
1706746466808,-1.6875775E-4,-0.002085477,4.9209595E-4,-7.635591E-5,0.0,-0.0,108.01875,-92.606255,29.56875
1706746467010,-8.2503236E-4,0.0011417419,-3.5572052E-4,-7.635591E-5,-7.635591E-5,-1.5271181E-4,108.01875,-92.606255,29.531252
1706746467213,-0.0011862551,9.0382993E-4,6.389618E-5,-7.635591E-5,0.0,-0.0,107.81251,-92.662506,29.7
1706746467415,-8.5818174E-4,2.8805435E-4,0.0028514862,-7.635591E-5,0.0,-0.0,107.86875,-92.71875,29.718752
1706746467617,-0.0023431315,0.0024949163,-7.572174E-4,7.635591E-5,3.0542363E-4,-7.635591E-5,107.925,-92.606255,29.79375
1706746467819,1.1759074E-4,3.1997263E-4,0.0010910034,-7.635591E-5,0.0,1.5271181E-4,107.90626,-92.625,29.812502
1706746468021,0.0017601515,-0.0013951808,-0.0011720657,7.635591E-5,-0.0,-1.5271181E-4,107.90626,-92.700005,29.812502
1706746468224,2.702314E-4,0.0017579943,2.0122528E-4,-1.5271181E-4,7.635591E-5,7.635591E-5,107.86875,-92.700005,29.75625
1706746468426,-1.0485528E-6,-1.3132393E-4,-0.0013093948,-7.635591E-5,-7.635591E-5,-7.635591E-5,107.81251,-92.7375,29.812502
1706746468629,-4.142715E-4,1.783669E-5,0.0014009476,-1.5271181E-4,-7.635591E-5,7.635591E-5,107.756256,-92.756256,29.831251
1706746468831,-0.0016735499,4.5843422E-4,7.0381165E-4,-1.5271181E-4,-7.635591E-5,-1.5271181E-4,107.81251,-92.71875,29.79375
1706746469033,0.0019296362,-0.0010777116,9.279251E-4,1.5271181E-4,-1.5271181E-4,-7.635591E-5,107.7375,-92.68125,29.79375
1706746469235,2.288383E-4,0.0012045652,-0.0020399094,7.635591E-5,-7.635591E-5,7.635591E-5,107.793755,-92.662506,29.812502
1706746469438,0.002136811,0.002800703,-6.7424774E-4,7.635591E-5,-0.0,-2.2906772E-4,107.7375,-92.793755,29.79375
1706746469640,-0.0020600355,-1.17227435E-4,-0.0014410019,-2.2906772E-4,-1.5271181E-4,-1.5271181E-4,107.7375,-92.68125,29.831251
1706746469842,4.5867334E-4,0.0013932139,-7.362366E-4,-7.635591E-5,1.5271181E-4,7.635591E-5,107.756256,-92.625,29.831251
1706746470044,-1.4482136E-4,-0.0020456612,-1.8692017E-4,-1.5271181E-4,-7.635591E-5,1.5271181E-4,107.756256,-92.606255,29.85
1706746470247,-0.0012292836,-8.45328E-4,-0.002175331,7.635591E-5,-7.635591E-5,-7.635591E-5,107.81251,-92.756256,29.812502
1706746470449,0.0014635476,4.480034E-4,6.7806244E-4,-0.0,-1.5271181E-4,0.0,107.86875,-92.7375,29.85
1706746470652,-3.068829E-4,-0.0021481067,-2.3078918E-4,1.5271181E-4,-7.635591E-5,-7.635591E-5,107.86875,-92.793755,29.85
1706746470854,-4.3245405E-4,0.0019730479,0.0032644272,-7.635591E-5,-1.5271181E-4,1.5271181E-4,107.850006,-92.8125,29.812502
1706746471056,-0.0019906978,0.0012301505,-1.039505E-4,-7.635591E-5,-7.635591E-5,7.635591E-5,107.83125,-92.775,29.831251
1706746471260,-0.0010942019,8.068532E-4,-0.0012102127,-7.635591E-5,-7.635591E-5,7.635591E-5,107.850006,-92.793755,29.812502
1706746471461,-3.4146942E-4,-5.761832E-4,0.0017766953,-0.0,0.0,-7.635591E-5,107.775,-92.90625,29.75625
1706746471663,0.0019458544,-0.0021059066,3.4809113E-4,-0.0,-1.5271181E-4,-1.5271181E-4,107.793755,-92.943756,29.7
1706746471865,-7.0798234E-4,5.258322E-4,-4.5681E-4,-1.5271181E-4,-7.635591E-5,0.0,107.793755,-92.71875,29.718752
1706746472068,-0.0021351373,1.5071034E-4,-1.5449524E-4,-1.5271181E-4,0.0,-1.5271181E-4,107.793755,-92.5875,29.7
1706746472270,-0.0013031561,2.0182133E-4,-7.123947E-4,-7.635591E-5,-7.635591E-5,0.0,107.775,-92.49375,29.6625
1706746472472,-0.0013141357,0.0012993366,-7.791519E-4,-0.0,-7.635591E-5,-1.5271181E-4,107.793755,-92.512505,29.643751
