Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
1707067595122,-0.56380886,-0.041575294,9.865309,3.8177954E-4,-0.0014507623,-1.5271181E-4,-4.21875,-30.712502,-22.66875
1707067595325,-0.56380886,-0.03798606,9.863514,3.8177954E-4,-0.0015271181,-3.0542363E-4,-4.2375,-30.7875,-22.650002
1707067595526,-0.5590232,-0.03589234,9.868897,4.5813544E-4,-0.0015271181,-3.8177954E-4,-4.14375,-30.768751,-22.650002
1707067595729,-0.5605187,-0.043070808,9.864112,3.8177954E-4,-0.0015271181,-2.2906772E-4,-4.125,-30.843752,-22.612501
1707067595931,-0.5629115,-0.04426722,9.863813,2.2906772E-4,-0.0014507623,-2.2906772E-4,-4.05,-30.825,-22.612501
1707067596134,-0.5632106,-0.037686955,9.864711,6.1084726E-4,-0.0014507623,-7.635591E-5,-4.0687504,-30.73125,-22.63125
1707067596335,-0.56470615,-0.03918247,9.865309,7.635591E-4,-0.001603474,-7.635591E-5,-4.0125003,-30.712502,-22.59375
1707067596538,-0.5629115,-0.03918247,9.865608,4.5813544E-4,-0.0014507623,-2.2906772E-4,-4.0125003,-30.656252,-22.518751
1707067596741,-0.5599205,-0.036490545,9.866505,3.8177954E-4,-0.001603474,1.5271181E-4,-4.05,-30.825,-22.59375
1707067596942,-0.55752766,-0.036490545,9.870394,6.8720314E-4,-0.0013744063,-7.635591E-5,-4.0125003,-30.825,-22.706251
1707067597144,-0.56410795,-0.04007978,9.864411,3.8177954E-4,-0.0013744063,-2.2906772E-4,-4.0125003,-30.825,-22.7625
1707067597347,-0.56111693,-0.040677983,9.866206,5.344914E-4,-0.0014507623,-0.0,-3.99375,-30.750002,-22.78125
1707067597549,-0.5632106,-0.04007978,9.866505,6.1084726E-4,-0.001603474,-7.635591E-5,-3.91875,-30.768751,-22.800001
1707067597752,-0.56141603,-0.036490545,9.865309,6.1084726E-4,-0.0014507623,-2.2906772E-4,-3.9,-30.73125,-22.800001
1707067597954,-0.56590253,-0.040677983,9.861421,6.1084726E-4,-0.0014507623,-1.5271181E-4,-3.8812501,-30.675001,-22.743752
1707067598156,-0.5596214,-0.040378883,9.868599,3.8177954E-4,-0.00167983,-7.635591E-5,-3.8437502,-30.675001,-22.78125
1707067598358,-0.5605187,-0.03918247,9.865608,4.5813544E-4,-0.0014507623,-0.0,-3.8437502,-30.487501,-22.6875
1707067598561,-0.5623133,-0.040977087,9.865907,5.344914E-4,-0.0014507623,-2.2906772E-4,-3.80625,-30.487501,-22.575
1707067598763,-0.5590232,-0.03619144,9.869795,5.344914E-4,-0.0012216945,0.0,-3.8625002,-30.6,-22.5375
1707067598966,-0.5617151,-0.04127619,9.866505,3.8177954E-4,-0.001603474,-7.635591E-5,-3.91875,-30.73125,-22.5
1707067599167,-0.5620142,-0.038584266,9.864711,3.8177954E-4,-0.0012216945,-2.2906772E-4,-3.8812501,-30.768751,-22.59375
1707067599370,-0.567099,-0.03798606,9.866505,4.5813544E-4,-0.0014507623,-1.5271181E-4,-3.9375002,-30.843752,-22.650002
1707067599572,-0.5626124,-0.03678965,9.864112,7.635591E-4,-0.0012980504,-7.635591E-5,-3.9562502,-30.806252,-22.650002
1707067599774,-0.5599205,-0.040677983,9.865608,6.8720314E-4,-0.0014507623,-2.2906772E-4,-3.91875,-30.806252,-22.706251
